Date,TemperatureData
2061-04-17,38.40728709405695
2061-04-18,38.774228789247864
2061-04-19,38.54247044684349
2061-04-20,38.6305484692988
2061-04-21,38.74198394799177
2061-04-22,38.64093689579977
2061-04-23,39.19100473381088
2061-04-24,39.08619511259827
2061-04-25,38.34723076579979
2061-04-26,37.931926561767206
2061-04-27,38.40670161190689
2061-04-28,38.39304980389308
2061-04-29,38.40517047172027
2061-04-30,37.51821375783523
2061-05-01,36.379556160520664
2061-05-02,35.98722443372603
2061-05-03,35.583359000782515
2061-05-04,35.994682888892115
2061-05-05,37.032943335665436
2061-05-06,37.705455316458995
2061-05-07,37.50036348489006
2061-05-08,37.49835753004831
2061-05-09,37.154381537297596
2061-05-10,37.230688915405615
2061-05-11,37.50190907821213
2061-05-12,37.20464437059938
2061-05-13,36.68275272890304
2061-05-14,36.60410071829658
2061-05-15,35.811458831071455
2061-05-16,36.23093671892997
2061-05-17,35.08699769437985
2061-05-18,35.25015616552379
2061-05-19,34.14170319075737
2061-05-20,35.41884018178603
2061-05-21,35.68460095211639
2061-05-22,33.96859026584511
2061-05-23,35.64307985317717
2061-05-24,36.17825827813326
2061-05-25,35.13861668601785
2061-05-26,35.57303847878589
2061-05-27,35.283555763326795
2061-05-28,36.35433136091763
2061-05-29,36.552796095043924
2061-05-30,35.25745881840729
2061-05-31,34.6363834120107
2061-06-01,36.19301867435283
2061-06-02,35.613029960251566
2061-06-03,32.099535696939576
2061-06-04,34.3043329665299
2061-06-05,35.831782088310746
2061-06-06,35.21106871707275
2061-06-07,35.148180521353154
2061-06-08,36.26559269046754
2061-06-09,36.391506495099904
2061-06-10,36.93306741036204
2061-06-11,37.136209388496106
2061-06-12,35.24213803233768
2061-06-13,36.3063775437047
2061-06-14,35.511567162649385
2061-06-15,34.70682872223043
2061-06-16,32.900619338304494
2061-06-17,34.66890847155574
2061-06-18,34.383187699384436
2061-06-19,32.442979666775045
2061-06-20,32.85926512914945
2061-06-21,32.595227129098646
2061-06-22,31.304359493016804
2061-06-23,32.22475626169963
2061-06-24,31.80053043023698
2061-06-25,32.621297069572776
2061-06-26,33.151971890051286
2061-06-27,33.09528142949115
2061-06-28,32.96210169229782
2061-06-29,32.791705604581516
2061-06-30,32.601109281195
2061-07-01,32.64472512260819
2061-07-02,31.904724115438484
2061-07-03,32.5755294455589
2061-07-04,32.711564829180276
2061-07-05,32.05508391011224
2061-07-06,33.24740832709509
2061-07-07,32.446301405763606
2061-07-08,32.0309777655645
2061-07-09,30.65265990577249
2061-07-10,31.975798544986365
2061-07-11,30.718531872583863
2061-07-12,31.092308285457765
2061-07-13,32.86379608413984
2061-07-14,31.902652508154382
2061-07-15,32.06532882385895
2061-07-16,33.38355933607009
2061-07-17,33.001982757522455
2061-07-18,31.93878577089667
2061-07-19,32.97379987419937
2061-07-20,32.10256415659883
2061-07-21,33.148805790910274
2061-07-22,32.707123676352865
2061-07-23,32.86007934838784
2061-07-24,32.80326712202695
2061-07-25,32.70120773125638
2061-07-26,31.783943778579
2061-07-27,32.85743242335357
2061-07-28,32.81115993076538
2061-07-29,31.710104757122874
2061-07-30,32.21325070021612
2061-07-31,31.72083231861085
2061-08-01,30.464957113411888
2061-08-02,31.29381213775854
2061-08-03,30.275664186276906
2061-08-04,32.11036749765582
2061-08-05,31.78293658781831
2061-08-06,31.980162165344705
2061-08-07,31.987191337362656
2061-08-08,31.977891952846154
2061-08-09,30.458790286625426
2061-08-10,31.56328964505429
2061-08-11,31.819758200468744
2061-08-12,31.564416934569472
2061-08-13,30.97217465284121
2061-08-14,30.793816227146124
2061-08-15,31.361867153150047
2061-08-16,31.91402447485233
2061-08-17,30.35574089347013
2061-08-18,30.896039913057344
2061-08-19,30.98105203708756
2061-08-20,30.396984252628904
2061-08-21,31.256886215515923
2061-08-22,32.545603766185394
2061-08-23,32.6178335278739
2061-08-24,32.525698722462884
2061-08-25,32.597851442127734
2061-08-26,33.065422940678246
2061-08-27,31.375829463064914
2061-08-28,29.34138601534089
2061-08-29,30.511078534490693
2061-08-30,29.991747556527873
2061-08-31,30.93974942367897
2061-09-01,31.53024385936395
2061-09-02,31.89487708423958
2061-09-03,31.575738963208096
2061-09-04,32.825196704645485
2061-09-05,32.116347872144104
2061-09-06,31.74941637812161
2061-09-07,33.101803782575175
2061-09-08,33.084679742272165
2061-09-09,32.62641462302067
2061-09-10,31.463672591181343
2061-09-11,30.396235464555698
2061-09-12,32.833881550240626
2061-09-13,33.388957135718584
2061-09-14,34.590450355900394
2061-09-15,33.75869135583902
2061-09-16,34.12692173758234
2061-09-17,32.816099539589544
2061-09-18,33.74040324322086
2061-09-19,33.92639730386063
2061-09-20,34.61370635086095
2061-09-21,34.873155292970445
2061-09-22,34.800591500313246
2061-09-23,34.21280529421726
2061-09-24,34.02338308431165
2061-09-25,34.17401672492009
2061-09-26,33.588253260465066
2061-09-27,32.006686926847074
2061-09-28,32.25950465712988
2061-09-29,32.29844276111252
2061-09-30,32.8661004135179
2061-10-01,32.86578076526629
2061-10-02,31.27055501735341
2061-10-03,33.411913102277296
2061-10-04,33.54077196134132
2061-10-05,33.700816545902896
2061-10-06,33.72764731099963
2061-10-07,33.82711600617411
2061-10-08,33.23261852716847
2061-10-09,33.20886255209405
2061-10-10,33.411500703616966
2061-10-11,32.79934522028576
2061-10-12,31.925296382023998
2061-10-13,33.52369459793691
2061-10-14,34.13246008265496
2061-10-15,33.94040034815654
2061-10-16,34.3267712210109
2061-10-17,33.7646930707786
2061-10-18,33.07843491102204
2061-10-19,33.062209660563525
2061-10-20,32.979785919197454
2061-10-21,34.07577351282616
2061-10-22,34.523344046854305
2061-10-23,34.53028400800194
2061-10-24,34.271174271494814
2061-10-25,33.225813716160985
2061-10-26,33.18004942344126
2061-10-27,32.075913422784325
2061-10-28,31.308247309461112
2061-10-29,33.566573312865586
2061-10-30,34.09720275999845
2061-10-31,33.8899582252635
2061-11-01,33.388946052156285
2061-11-02,33.40936057146419
2061-11-03,30.77179830186371
2061-11-04,32.07545572756652
2061-11-05,33.466994389937135
2061-11-06,33.847489663740845
2061-11-07,35.04899416465162
2061-11-08,33.4344444799089
2061-11-09,34.00182561692178
2061-11-10,34.79730326620056
2061-11-11,34.859755038233054
2061-11-12,35.08012409758893
2061-11-13,35.03179303698854
2061-11-14,35.209618328730414
2061-11-15,34.98277709806926
2061-11-16,34.71011096161003
2061-11-17,34.256364893397375
2061-11-18,34.827442785933385
2061-11-19,35.38880933749483
2061-11-20,34.976456289509784
2061-11-21,34.687396049763976
2061-11-22,34.81545019934635
2061-11-23,33.85067884660383
2061-11-24,33.219626835596934
2061-11-25,33.44146585514167
2061-11-26,34.64169147263389
2061-11-27,34.25607675401217
2061-11-28,35.10861423623497
2061-11-29,35.647011993934925
2061-11-30,35.527293830761096
2061-12-01,35.873976163150544
2061-12-02,35.71407301073239
2061-12-03,35.28966918228417
2061-12-04,35.627189139709316
2061-12-05,35.637644288893426
2061-12-06,35.52282529565595
2061-12-07,34.46016768105678
2061-12-08,35.47678093967703
2061-12-09,36.34157135130536
2061-12-10,35.9008880788914
2061-12-11,35.41894369692382
2061-12-12,34.41238673075193
2061-12-13,34.789398409526896
2061-12-14,35.144246227659025
2061-12-15,34.64995106654784
2061-12-16,34.669781062430424
2061-12-17,34.1615704496252
2061-12-18,33.04956869661613
2061-12-19,33.312608989840044
2061-12-20,33.446461102230344
2061-12-21,33.298469710437885
2061-12-22,34.28895885430062
2061-12-23,33.76869698352273
2061-12-24,35.03282492945322
2061-12-25,34.78843749557291
2061-12-26,34.05946746301712
2061-12-27,33.772879367698664
2061-12-28,33.98246916808079
2061-12-29,34.24508415489298
2061-12-30,34.127809312889966
2061-12-31,34.350091381616664
2062-01-01,34.57534881322671
2062-01-02,34.874645057320926
2062-01-03,35.06123689096533
2062-01-04,34.63343524953221
2062-01-05,34.71502495567204
2062-01-06,33.53158166778732
2062-01-07,34.355246050325796
2062-01-08,34.57509948051989
2062-01-09,34.57910308338823
2062-01-10,35.0974825841246
2062-01-11,34.359979778302915
2062-01-12,34.31578122975642
2062-01-13,33.87338187762813
2062-01-14,33.52438929446933
2062-01-15,33.45310999921469
2062-01-16,33.752962382885734
2062-01-17,34.245869133523584
2062-01-18,34.8919298725962
2062-01-19,34.76481383880648
2062-01-20,34.63049730855171
2062-01-21,34.306245308517575
2062-01-22,34.23033206318988
2062-01-23,34.33591043097192
2062-01-24,34.47920904428081
2062-01-25,34.68751456742495
2062-01-26,35.23727738152062
2062-01-27,35.54915947659342
2062-01-28,35.45628137446405
2062-01-29,34.90494060978165
2062-01-30,35.1849494039742
2062-01-31,33.077025547157845
2062-02-01,34.44086925739755
2062-02-02,35.67209194968642
2062-02-03,35.874971289424764
2062-02-04,35.6735283409389
2062-02-05,35.601366028239966
2062-02-06,35.217142000203935
2062-02-07,35.29222892334032
2062-02-08,34.143475365427925
2062-02-09,34.020875048095064
2062-02-10,34.47099089027387
2062-02-11,34.62475650319777
2062-02-12,34.22635400363471
2062-02-13,35.212579549073425
2062-02-14,35.51322909434819
2062-02-15,35.96251229283358
2062-02-16,35.81328407623921
2062-02-17,36.06327889902401
2062-02-18,36.37867337012817
2062-02-19,36.20186865013302
2062-02-20,36.82129574073947
2062-02-21,36.61466747431125
2062-02-22,37.08024503613922
2062-02-23,37.5180252123496
2062-02-24,36.945253747429206
2062-02-25,36.52658094252649
2062-02-26,36.89876577456246
2062-02-27,37.21534696342195
2062-02-28,37.07968878532034
2062-03-01,35.812918100804836
2062-03-02,36.54639233561824
2062-03-03,37.027855594210294
2062-03-04,36.87681391380204
2062-03-05,36.973739828513
2062-03-06,36.72170132242562
2062-03-07,36.845405027476644
2062-03-08,36.87145327305271
2062-03-09,36.5904666231556
2062-03-10,36.54770299019006
2062-03-11,36.984366735174426
2062-03-12,37.14140401596088
2062-03-13,36.918696856141594
2062-03-14,37.21175897342563
2062-03-15,37.61123021940158
2062-03-16,36.700111529100155
2062-03-17,36.96584640262063
2062-03-18,37.055155884511734
2062-03-19,37.08073020720581
2062-03-20,37.27066474976937
2062-03-21,37.405247590393294
2062-03-22,37.66196891867963
2062-03-23,37.76502586782038
2062-03-24,37.44431368545019
2062-03-25,37.622954828723486
2062-03-26,37.87824981996946
2062-03-27,37.63097839192455
2062-03-28,37.48499136438099
2062-03-29,37.73317686926013
2062-03-30,37.92876707799332
2062-03-31,37.2895608784006
2062-04-01,37.745093822360694
2062-04-02,35.820132084126705
2062-04-03,35.0143964646116
2062-04-04,35.08364875605281
2062-04-05,36.351193398407986
2062-04-06,35.513355816191364
2062-04-07,36.8054910915855
2062-04-08,36.382746019193874
2062-04-09,36.75051014903704
2062-04-10,37.06888153499546
2062-04-11,36.30252089675626
2062-04-12,37.34568994404219
2062-04-13,37.505948883029276
2062-04-14,37.51520918745231
2062-04-15,37.84771252531665
2062-04-16,37.761762315050994
2062-04-17,36.85324463867413
2062-04-18,36.05259631725317
2062-04-19,37.18311274562144
2062-04-20,37.66898172482742
2062-04-21,37.6768335353046
2062-04-22,38.24903423372259
2062-04-23,39.023007343293784
2062-04-24,38.19490949337538
2062-04-25,37.510958087369836
2062-04-26,36.18159404959591
2062-04-27,34.35654353481267
2062-04-28,35.3880342864361
2062-04-29,36.10878315677108
2062-04-30,35.61419738978643
2062-05-01,36.20452014932461
2062-05-02,35.95123662470509
2062-05-03,35.348302982693056
2062-05-04,35.95675442274732
2062-05-05,36.305247183509024
2062-05-06,36.06172891090029
2062-05-07,36.48508337299544
2062-05-08,36.34529618425842
2062-05-09,36.41412335245681
2062-05-10,36.90869961151637
2062-05-11,37.02043661456412
2062-05-12,36.71230923965109
2062-05-13,36.37250060083301
2062-05-14,36.65788339173041
2062-05-15,36.68810334262157
2062-05-16,36.48920569756689
2062-05-17,35.736854678357915
2062-05-18,36.23265935091591
2062-05-19,36.46067648669299
2062-05-20,36.04417222473351
2062-05-21,36.32508611435067
2062-05-22,36.81528499169552
2062-05-23,36.94386241825443
2062-05-24,36.911555135994135
2062-05-25,36.51342280634929
2062-05-26,36.854782496091794
2062-05-27,36.7737390675243
2062-05-28,36.861559380145096
2062-05-29,36.496315517137006
2062-05-30,35.939578652261616
2062-05-31,35.45095146159557
2062-06-01,35.88609718326452
2062-06-02,34.76425558594833
2062-06-03,36.225336444923734
2062-06-04,35.91317604954055
2062-06-05,35.53816804982462
2062-06-06,36.35589337183164
2062-06-07,36.798293513496816
2062-06-08,36.91771697979913
2062-06-09,37.037252819688206
2062-06-10,36.397718639443966
2062-06-11,35.69544947064401
2062-06-12,36.357017711339594
2062-06-13,37.11741471741913
2062-06-14,37.26519142974103
2062-06-15,37.10609855985025
2062-06-16,37.315290511295
2062-06-17,37.49698215057716
2062-06-18,37.95632484207936
2062-06-19,38.24074465262559
2062-06-20,37.819978713584455
2062-06-21,37.344493608084576
2062-06-22,37.64311088069047
2062-06-23,37.511036950051654
2062-06-24,36.82256663084734
2062-06-25,35.969289729306226
2062-06-26,35.26985195614053
2062-06-27,33.9263415245597
2062-06-28,35.12367179469163
2062-06-29,35.235476485843186
2062-06-30,35.68456365878607
2062-07-01,34.31185113496325
2062-07-02,35.08919262885624
2062-07-03,34.10578098357229
2062-07-04,34.450562145931784
2062-07-05,33.65547601257839
2062-07-06,32.74543201953918
2062-07-07,34.25293655022705
2062-07-08,34.15213583458635
2062-07-09,34.45745524706375
2062-07-10,33.879862166847616
2062-07-11,33.41783982222732
2062-07-12,32.26291623091068
2062-07-13,32.86412915176726
2062-07-14,33.93599327948009
2062-07-15,33.337689934178705
2062-07-16,32.347672604516944
2062-07-17,32.77596444045706
2062-07-18,32.431306963247565
2062-07-19,32.95584574496979
2062-07-20,33.48191941371279
2062-07-21,33.06440347837142
2062-07-22,32.56533801507926
2062-07-23,33.29601249063505
2062-07-24,31.286255033924302
2062-07-25,32.88531764489126
2062-07-26,32.32128115513943
2062-07-27,32.9574900619799
2062-07-28,30.969104242763446
2062-07-29,31.535418166468574
2062-07-30,31.580835929400383
2062-07-31,31.377778342836
2062-08-01,32.06895967434733
2062-08-02,32.40931201550693
2062-08-03,32.504586449974624
2062-08-04,31.464560022254187
2062-08-05,29.679727768130363
2062-08-06,31.87838162213316
2062-08-07,31.46479529677492
2062-08-08,33.58071415317929
2062-08-09,33.29074718558947
2062-08-10,33.711091378105465
2062-08-11,33.46369062190978
2062-08-12,33.50673524089461
2062-08-13,32.81821651883652
2062-08-14,33.16095089075877
2062-08-15,33.31053851657299
2062-08-16,32.838737651218636
2062-08-17,33.26056987259247
2062-08-18,32.30080141590884
2062-08-19,33.68393117125892
2062-08-20,33.43454439270069
2062-08-21,32.96787093599144
2062-08-22,32.410626148999825
2062-08-23,32.34020780867887
2062-08-24,33.48080161524112
2062-08-25,33.016703126078674
2062-08-26,31.610158111215977
2062-08-27,31.09050070652162
2062-08-28,31.40633805408418
2062-08-29,31.512354991819688
2062-08-30,32.1447816488992
2062-08-31,32.03306585914562
2062-09-01,31.309551119851605
2062-09-02,31.831194662187166
2062-09-03,31.918943756156647
2062-09-04,31.93854958727209
2062-09-05,31.78193761196446
2062-09-06,32.97998238666557
2062-09-07,34.41728482446544
2062-09-08,34.76751229760055
2062-09-09,34.39153407483076
2062-09-10,33.30040896695845
2062-09-11,33.48678086762362
2062-09-12,34.244966365618396
2062-09-13,33.682342785110805
2062-09-14,33.76013813582895
2062-09-15,34.245812281893976
2062-09-16,34.78867873004476
2062-09-17,34.63958948016963
2062-09-18,34.306569726505025
2062-09-19,34.3202967440316
2062-09-20,33.83493219636818
2062-09-21,34.47562723325752
2062-09-22,34.711525580784894
2062-09-23,34.94853591190666
2062-09-24,35.02743992010005
2062-09-25,34.796305588679026
2062-09-26,35.41731397754083
2062-09-27,34.68451654507825
2062-09-28,35.553236196112636
2062-09-29,34.60987138875081
2062-09-30,35.54689092177045
2062-10-01,36.41384187964327
2062-10-02,35.85988149950268
2062-10-03,36.02493595931362
2062-10-04,36.62400207011133
2062-10-05,37.05075099289551
2062-10-06,37.07765219849142
2062-10-07,36.896987365696475
2062-10-08,35.9348841604316
2062-10-09,35.59573585612327
2062-10-10,34.652161065032615
2062-10-11,35.526424959559435
2062-10-12,34.079704595273284
2062-10-13,34.39460434447716
2062-10-14,34.19046036514602
2062-10-15,35.462653919119845
2062-10-16,35.502945099120424
2062-10-17,32.893552293501834
2062-10-18,32.49342780332246
2062-10-19,32.12928700878162
2062-10-20,31.81804157872776
2062-10-21,33.11559885429583
2062-10-22,33.568549556737786
2062-10-23,35.0396241394465
2062-10-24,35.63311276262347
2062-10-25,35.81643074200707
2062-10-26,35.61513813571764
2062-10-27,36.14425279561797
2062-10-28,35.43720413679631
2062-10-29,35.224611645895756
2062-10-30,34.69363202466124
2062-10-31,34.70860572960029
2062-11-01,35.576960422738864
2062-11-02,36.35246688585903
2062-11-03,35.22880985370912
2062-11-04,35.62017244457836
2062-11-05,35.45984602020423
2062-11-06,35.863160072882934
2062-11-07,36.16222219891511
2062-11-08,35.1420551678454
2062-11-09,34.001041953811544
2062-11-10,34.626698858438985
2062-11-11,33.93677017416091
2062-11-12,34.91318159825882
2062-11-13,33.38982549546738
2062-11-14,32.4372846338289
2062-11-15,34.6583555105923
2062-11-16,33.85288671914685
2062-11-17,34.00697156286099
2062-11-18,35.30046939479932
2062-11-19,35.00854418264025
2062-11-20,35.193876628038325
2062-11-21,32.44523278412778
2062-11-22,32.30208523664347
2062-11-23,33.74957190274974
2062-11-24,34.66640885557986
2062-11-25,33.786817827039
2062-11-26,33.09412573314591
2062-11-27,32.30649913600439
2062-11-28,33.7777399246067
2062-11-29,34.2251886232749
2062-11-30,35.18842697301669
2062-12-01,35.67980719453436
2062-12-02,35.02950841688522
2062-12-03,35.13992224322514
2062-12-04,35.63668202275541
2062-12-05,35.65312596086669
2062-12-06,34.34729318991198
2062-12-07,34.84890061676145
2062-12-08,34.437268837345385
2062-12-09,34.310718697726315
2062-12-10,32.877042455408315
2062-12-11,33.71196636528914
2062-12-12,34.77946941448715
2062-12-13,35.348059597766095
2062-12-14,34.0930404935763
2062-12-15,34.023241478352105
2062-12-16,34.319421761378294
2062-12-17,34.41180243896514
2062-12-18,35.47450006670909
2062-12-19,35.0378255627855
2062-12-20,35.37734650014607
2062-12-21,35.787089227330256
2062-12-22,35.39054461402699
2062-12-23,35.35882656334249
2062-12-24,34.9161278797862
2062-12-25,34.269089218210254
2062-12-26,35.682759398579904
2062-12-27,36.34883189912776
2062-12-28,36.12537745030808
2062-12-29,35.63019465008978
2062-12-30,35.54840862154046
2062-12-31,35.829323286664795
2063-01-01,36.13438878507656
2063-01-02,35.737588157330606
2063-01-03,35.72441031488608
2063-01-04,35.15892923351036
2063-01-05,35.07726235905226
2063-01-06,34.878578732744685
2063-01-07,34.6985438952067
2063-01-08,35.16346849583188
2063-01-09,35.98786388648544
2063-01-10,36.41746472502906
2063-01-11,36.60706879398617
2063-01-12,36.70306096456576
2063-01-13,36.218553170086395
2063-01-14,36.096574346424234
2063-01-15,36.09101127611976
2063-01-16,35.34675626311084
2063-01-17,35.98542964232934
2063-01-18,36.06549323043339
2063-01-19,36.12100508897461
2063-01-20,35.91447577118427
2063-01-21,36.22646694609179
2063-01-22,36.40564835837496
2063-01-23,36.08484760546564
2063-01-24,35.986355471805894
2063-01-25,35.90150013404061
2063-01-26,36.24339453180018
2063-01-27,36.15884240243569
2063-01-28,36.49930994797592
2063-01-29,36.68755937120305
2063-01-30,37.00303654109799
2063-01-31,36.00652412556852
2063-02-01,35.186570857061895
2063-02-02,35.463202175738644
2063-02-03,35.40902797951601
2063-02-04,35.61877507263654
2063-02-05,35.82010162724124
2063-02-06,35.67554585947258
2063-02-07,35.35749886047056
2063-02-08,36.352355657766765
2063-02-09,36.200447496715455
2063-02-10,36.04686369216354
2063-02-11,35.51661231629692
2063-02-12,35.2907759899491
2063-02-13,35.55482703037376
2063-02-14,34.56990740907662
2063-02-15,35.23147284749973
2063-02-16,35.82997717482226
2063-02-17,35.24029059709428
2063-02-18,35.96274234144147
2063-02-19,35.87002477476872
2063-02-20,34.14199627044266
2063-02-21,34.95290835512105
2063-02-22,35.84774929056843
2063-02-23,36.13671298705097
2063-02-24,36.371159009336296
2063-02-25,36.85039383676842
2063-02-26,37.423757019402416
2063-02-27,37.355801005071385
2063-02-28,37.22815813938642
2063-03-01,35.94502113777431
2063-03-02,35.96348160922423
2063-03-03,35.89304249265837
2063-03-04,36.04804501008036
2063-03-05,36.37082806112359
2063-03-06,36.99449222705953
2063-03-07,36.23848743823445
2063-03-08,36.013738170740204
2063-03-09,36.11773778629707
2063-03-10,37.179786307520516
2063-03-11,36.891170282831546
2063-03-12,37.204916740283146
2063-03-13,36.84823910696085
2063-03-14,36.49774457265866
2063-03-15,36.702062236788294
2063-03-16,36.84454501092981
2063-03-17,37.38086620051287
2063-03-18,37.11152848141865
2063-03-19,36.83207725207804
2063-03-20,36.88274243824874
2063-03-21,36.04140730272208
2063-03-22,36.72728065273618
2063-03-23,37.00291610124571
2063-03-24,37.40260726998405
2063-03-25,37.56846268083902
2063-03-26,37.9380785027102
2063-03-27,36.820811756306696
2063-03-28,37.45862134300536
2063-03-29,36.81670873424042
2063-03-30,36.56166103331401
2063-03-31,37.579775669457796
2063-04-01,37.992036594819155
2063-04-02,37.99448180704248
2063-04-03,38.24909271399208
2063-04-04,38.3626744779551
2063-04-05,38.57483226092025
2063-04-06,38.97478325645525
2063-04-07,38.84370985567564
2063-04-08,38.69797031523664
2063-04-09,38.4178737864946
2063-04-10,37.41609237307146
2063-04-11,37.62706804638177
2063-04-12,37.63527664571817
2063-04-13,37.37418185730459
2063-04-14,37.72530265264
2063-04-15,37.79480616380243
2063-04-16,38.44241885448704
2063-04-17,38.079429851085045
2063-04-18,38.135813653589636
2063-04-19,37.421561379216456
2063-04-20,37.62669414739138
2063-04-21,37.98766258470188
2063-04-22,37.77499025844625
2063-04-23,37.821195917236906
2063-04-24,38.0208772878094
2063-04-25,37.04860002692257
2063-04-26,34.566845587322796
2063-04-27,35.8429491219505
2063-04-28,36.43235753061417
2063-04-29,36.78134298094576
2063-04-30,37.12529276654165
2063-05-01,36.69541917070917
2063-05-02,37.221758077468884
2063-05-03,36.82298292797646
2063-05-04,37.22994319046731
2063-05-05,37.01017398704419
2063-05-06,35.27477286933778
2063-05-07,35.775917368848
2063-05-08,35.56743339526953
2063-05-09,35.53608482125527
2063-05-10,35.678138194363434
2063-05-11,34.22483973239959
2063-05-12,35.86405743506615
2063-05-13,35.68650180452602
2063-05-14,36.07372064153313
2063-05-15,36.26261298148989
2063-05-16,35.73210780571002
2063-05-17,35.66238604841431
2063-05-18,35.45127247994551
2063-05-19,35.43020688286446
2063-05-20,36.63290737131277
2063-05-21,36.09605268193541
2063-05-22,36.149155545950535
2063-05-23,36.35726761110121
2063-05-24,35.39476776411658
2063-05-25,36.45344117740903
2063-05-26,36.597883318616695
2063-05-27,35.58212476786929
2063-05-28,35.20790087834904
2063-05-29,35.42395955300276
2063-05-30,35.264785498129996
2063-05-31,34.52635195020682
2063-06-01,36.140289085861255
2063-06-02,36.37735426659586
2063-06-03,36.83347517805539
2063-06-04,37.28112015031256
2063-06-05,37.64632397125142
2063-06-06,37.039228947862604
2063-06-07,38.159340364387084
2063-06-08,37.16745674251642
2063-06-09,36.000453287936324
2063-06-10,35.58802467815922
2063-06-11,36.41563392262216
2063-06-12,36.10524180019443
2063-06-13,35.595243190774994
2063-06-14,37.37119248274382
2063-06-15,36.984859631757374
2063-06-16,35.749688515933265
2063-06-17,32.98897769728691
2063-06-18,33.0451092527757
2063-06-19,33.28739524559104
2063-06-20,34.24549859420788
2063-06-21,33.32478280795331
2063-06-22,33.999065876892175
2063-06-23,32.38054846036398
2063-06-24,32.75424281349957
2063-06-25,33.7475362069997
2063-06-26,34.48496921316894
2063-06-27,34.36504367706394
2063-06-28,34.001362147575136
2063-06-29,35.281054911692564
2063-06-30,35.44633348659647
2063-07-01,34.00913289256876
2063-07-02,33.06656435386148
2063-07-03,33.895910583243904
2063-07-04,34.34794099709059
2063-07-05,33.20506862218696
2063-07-06,30.842277130566213
2063-07-07,30.990772111899826
2063-07-08,32.23221006840802
2063-07-09,33.53741261982593
2063-07-10,33.78784571990052
2063-07-11,34.133001757916574
2063-07-12,33.76682857191142
2063-07-13,33.76840113069767
2063-07-14,33.37148088793414
2063-07-15,33.658562312144866
2063-07-16,34.25991759100181
2063-07-17,32.94079917397388
2063-07-18,32.49049922745078
2063-07-19,31.465786490170522
2063-07-20,32.696088122856835
2063-07-21,31.34130897635564
